person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,decile_score
2691,Male,African-American,54,0,0,0,0,1
2692,Male,Hispanic,37,0,0,0,3,1
2693,Male,Hispanic,26,0,0,0,4,9
2694,Male,Caucasian,28,0,0,0,1,8
2695,Male,Caucasian,77,0,0,0,5,3
2696,Male,African-American,34,0,0,0,2,4
2699,Female,Caucasian,26,0,0,0,2,9
2700,Male,African-American,22,0,0,0,0,4
2702,Male,African-American,22,0,0,0,1,7
2703,Male,African-American,51,0,0,0,3,7
2705,Male,African-American,26,0,0,0,1,4
2706,Female,African-American,28,0,0,0,1,5
2708,Male,African-American,28,0,0,1,5,6
2710,Female,African-American,25,0,0,0,2,4
2711,Male,Caucasian,33,0,0,0,0,1
2712,Male,African-American,37,0,0,0,1,5
2713,Male,Caucasian,43,0,0,0,4,2
2715,Male,Hispanic,20,0,0,0,0,3
2716,Male,Caucasian,32,0,0,0,5,5
2718,Female,African-American,35,0,0,0,0,3
2719,Male,African-American,23,0,0,0,1,4
2720,Male,Hispanic,41,0,0,0,1,1
2721,Male,Other,25,20,0,0,24,10
2722,Male,Hispanic,35,0,1,0,12,9
2723,Male,African-American,25,0,0,0,4,6
2724,Male,Caucasian,69,0,0,0,6,2
2725,Male,African-American,22,0,0,0,1,3
2727,Male,African-American,29,0,0,0,1,9
2728,Male,Other,24,0,0,0,0,3
2729,Male,Other,22,0,0,1,1,4
2730,Male,African-American,21,0,0,0,3,6
2731,Male,Hispanic,28,0,0,0,0,4
2732,Male,African-American,47,0,0,0,23,7
2733,Male,Other,59,0,0,0,1,1
2734,Male,African-American,35,0,0,0,1,2
2735,Male,African-American,29,0,1,0,13,10
2736,Male,Caucasian,36,0,0,0,14,4
2737,Male,African-American,26,0,0,0,9,8
2739,Male,Caucasian,31,0,0,0,8,7
2743,Female,Caucasian,32,0,0,0,0,2
2744,Male,Caucasian,68,0,0,0,0,1
2745,Male,Caucasian,28,0,0,0,0,7
2746,Male,Caucasian,48,0,0,0,1,1
2748,Male,Caucasian,44,0,0,0,0,1
2749,Male,African-American,42,0,0,0,7,5
2750,Male,African-American,39,0,0,0,5,7
2751,Female,Hispanic,46,0,0,0,2,1
2752,Male,Caucasian,55,0,0,0,0,5
2753,Male,African-American,27,0,0,0,5,9
2754,Female,Caucasian,31,0,0,0,0,9
2755,Male,African-American,30,0,1,0,6,5
2756,Female,African-American,23,0,0,0,0,5
2757,Male,African-American,52,0,0,0,2,1
2758,Male,African-American,25,0,0,0,0,2
2760,Male,African-American,36,0,0,0,2,5
2761,Male,Caucasian,52,0,0,0,2,1
2762,Male,African-American,21,0,0,0,3,7
2764,Male,Caucasian,39,0,0,0,2,4
2767,Male,Caucasian,67,0,0,0,2,1
2768,Male,Caucasian,51,0,0,0,2,2
2769,Male,African-American,29,0,0,0,0,5
2771,Male,Caucasian,37,0,0,0,3,1
2772,Male,African-American,23,0,0,0,2,8
2773,Female,African-American,49,0,0,0,14,7
2774,Male,Other,38,2,0,0,9,5
2775,Male,Caucasian,32,0,0,0,9,7
2776,Male,Caucasian,41,0,0,0,9,6
2777,Male,African-American,25,0,0,0,1,3
2778,Male,African-American,27,0,0,0,4,5
2779,Female,Caucasian,57,0,0,0,3,1
2780,Male,Caucasian,58,0,0,0,0,1
2781,Male,Caucasian,35,0,0,0,1,4
2782,Male,African-American,44,2,0,0,19,9
2783,Female,African-American,27,0,0,0,1,6
2784,Female,African-American,59,0,0,0,2,1
2785,Male,Caucasian,31,0,0,0,0,2
2786,Male,African-American,28,0,0,0,1,4
2787,Female,African-American,39,0,0,0,0,5
2789,Male,Hispanic,21,0,0,0,0,4
2790,Male,Caucasian,43,0,0,0,0,4
2791,Female,African-American,46,0,0,0,0,7
2792,Male,African-American,31,0,0,0,5,10
2793,Male,African-American,30,4,1,0,11,10
2794,Male,Caucasian,27,0,1,3,4,4
2795,Male,African-American,60,0,0,0,15,7
2797,Male,African-American,28,0,0,0,0,2
2800,Male,African-American,24,0,0,0,0,7
2803,Male,Caucasian,69,0,0,0,0,1
2805,Male,African-American,51,0,0,0,4,7
2807,Male,Hispanic,24,0,0,0,11,10
2809,Male,African-American,23,0,0,0,0,3
2810,Male,Caucasian,29,0,0,0,0,1
2812,Female,African-American,24,0,0,0,0,6
2813,Male,African-American,26,2,1,0,8,10
2814,Male,Caucasian,36,0,0,0,5,3
2816,Male,African-American,59,0,0,0,13,3
2817,Male,Caucasian,27,0,0,0,1,9
2820,Male,Caucasian,66,0,0,0,0,1
2821,Female,Caucasian,36,0,0,1,3,4
2823,Male,Other,40,0,0,0,0,1
2824,Male,Hispanic,53,0,0,0,9,8
2825,Male,Caucasian,23,0,0,0,1,3
2826,Male,Caucasian,23,0,0,0,1,7
2827,Female,African-American,24,0,0,0,1,6
2828,Female,African-American,22,0,0,0,0,7
2830,Male,African-American,56,0,0,0,4,1
2831,Male,African-American,29,0,0,0,0,4
2832,Female,Hispanic,36,0,0,0,1,2
2833,Male,Hispanic,62,0,0,0,1,1
2834,Male,Other,29,0,0,0,1,2
2835,Male,Caucasian,29,0,0,0,10,6
2837,Female,African-American,58,0,0,0,3,1
2838,Male,Other,27,0,0,0,0,4
2839,Male,Caucasian,38,0,0,0,2,7
2841,Male,Caucasian,24,0,1,2,3,5
2842,Male,African-American,22,0,0,0,0,3
2843,Male,Caucasian,39,0,0,0,0,1
2845,Male,Caucasian,46,0,0,0,10,7
2846,Male,Caucasian,38,0,0,0,1,1
2849,Male,African-American,52,0,0,0,17,8
2850,Male,Caucasian,53,0,0,0,3,1
2851,Male,Other,39,0,0,0,6,5
2852,Male,African-American,25,0,0,0,0,8
2853,Male,Caucasian,52,0,0,0,4,3
2854,Male,African-American,31,0,0,0,19,9
2855,Female,African-American,25,0,0,0,1,3
2856,Male,African-American,26,0,0,0,6,6
2857,Male,African-American,25,0,0,1,2,9
2858,Male,African-American,24,0,0,0,1,8
2859,Male,Caucasian,37,0,0,0,11,8
2860,Male,African-American,36,0,0,0,0,1
2861,Male,Hispanic,30,0,0,0,9,2
2862,Male,African-American,26,0,0,0,1,6
2863,Male,Other,21,0,2,0,3,2
2864,Male,African-American,35,0,0,0,7,4
2865,Male,African-American,22,0,0,0,2,4
2867,Male,Caucasian,25,0,0,0,0,2
2868,Male,Caucasian,24,0,0,0,0,7
2869,Male,Hispanic,36,0,0,0,0,1
2870,Male,African-American,24,0,0,0,2,7
2871,Male,African-American,21,0,0,1,0,9
2872,Male,African-American,50,0,0,0,0,1
2873,Male,Caucasian,32,2,0,1,15,9
2875,Male,African-American,33,0,0,0,10,9
2876,Female,African-American,23,0,0,0,4,8
2877,Male,African-American,25,0,0,0,2,4
2878,Male,Caucasian,42,0,0,0,0,4
2879,Male,Caucasian,29,0,0,0,0,3
2882,Male,Caucasian,32,0,0,0,5,5
2883,Male,African-American,33,0,0,0,14,8
2885,Male,African-American,37,0,1,0,13,8
2886,Male,African-American,27,0,0,0,9,7
2887,Male,African-American,27,0,0,0,0,1
2888,Male,Caucasian,28,0,0,0,3,6
2890,Female,African-American,52,0,0,0,21,7
2891,Male,Hispanic,21,0,0,0,1,5
2892,Male,African-American,58,0,0,0,1,1
2894,Male,African-American,36,0,0,0,0,2
2895,Female,Caucasian,33,1,0,0,1,4
2896,Male,African-American,28,0,0,0,5,4
2897,Male,Caucasian,28,0,0,0,1,7
2898,Female,Caucasian,31,0,0,0,0,3
2899,Male,Caucasian,30,0,1,0,11,9
2901,Male,African-American,26,0,0,0,6,9
2902,Male,Caucasian,43,0,0,0,0,1
2903,Male,African-American,31,0,0,1,2,1
2904,Male,African-American,59,0,0,0,2,1
2905,Male,African-American,40,0,0,0,4,3
2907,Male,African-American,22,0,0,0,3,6
2908,Male,African-American,23,0,0,0,0,5
2909,Male,Hispanic,21,0,0,0,2,3
2910,Male,Caucasian,42,0,0,0,0,4
2911,Male,African-American,34,0,0,0,0,2
2914,Male,African-American,29,0,0,0,1,9
2915,Male,Caucasian,38,0,0,0,2,4
2918,Female,Hispanic,25,0,0,0,4,6
2919,Male,African-American,19,4,1,0,5,10
2921,Female,African-American,35,0,1,1,16,10
2922,Male,African-American,51,0,0,0,5,7
2923,Male,Other,36,0,0,0,0,1
2926,Male,African-American,23,0,0,0,0,3
2929,Male,Caucasian,22,0,0,0,0,3
2930,Male,African-American,29,0,0,0,10,10
2931,Male,African-American,40,0,0,0,0,2
2932,Male,African-American,36,0,0,0,2,2
2933,Male,African-American,26,0,0,0,8,8
2935,Male,Caucasian,69,0,0,0,0,1
2936,Male,African-American,27,0,1,0,1,4
2937,Male,Caucasian,20,0,0,0,0,5
2938,Male,African-American,27,0,0,0,1,1
2939,Female,African-American,24,0,0,0,6,6
2940,Female,Caucasian,39,0,0,0,8,4
2943,Male,Caucasian,42,0,0,0,0,1
2944,Male,Other,47,0,0,0,1,1
2946,Male,Caucasian,25,0,0,0,1,3
2947,Male,African-American,33,0,0,0,6,3
2948,Male,Other,29,0,0,0,0,1
2949,Male,Caucasian,46,0,0,0,1,1
2950,Male,African-American,32,0,0,1,5,10
2951,Male,African-American,25,0,0,0,0,4
2952,Male,African-American,22,0,0,0,0,3
2955,Male,African-American,30,0,0,0,1,2
2956,Male,Caucasian,46,0,0,0,9,5
2957,Male,African-American,33,0,0,0,0,4
2958,Male,Hispanic,55,0,0,0,1,1
2959,Male,African-American,26,0,0,0,2,7
2961,Male,African-American,33,0,0,0,0,5
2962,Male,African-American,40,0,0,0,1,1
2963,Male,Caucasian,34,0,0,0,0,4
2964,Male,Caucasian,22,0,0,0,1,2
2965,Male,Hispanic,28,0,0,0,3,5
2967,Male,African-American,22,0,0,1,4,10
2968,Male,African-American,31,0,0,0,4,3
2969,Male,Caucasian,59,0,0,0,3,1
2971,Female,Caucasian,41,0,0,0,1,1
2972,Male,African-American,50,0,0,0,0,1
2973,Female,Other,21,0,0,0,2,4
2974,Male,African-American,57,0,0,0,8,5
2975,Male,Caucasian,35,0,0,0,1,3
2976,Male,African-American,31,0,0,0,5,5
2977,Female,African-American,51,0,0,0,1,7
2978,Male,Hispanic,21,0,0,3,2,9
2979,Male,African-American,44,0,0,0,9,8
2980,Male,African-American,27,0,0,0,1,4
2982,Male,African-American,48,0,0,0,5,9
2983,Female,Caucasian,25,0,0,0,0,4
2984,Male,African-American,51,0,0,0,5,3
2985,Male,Caucasian,50,0,0,0,0,1
2986,Male,African-American,30,0,0,0,0,6
2987,Male,Caucasian,34,1,0,0,26,8
2989,Male,Caucasian,69,0,0,0,0,1
2991,Male,African-American,59,0,0,0,4,3
2992,Female,African-American,42,0,0,0,0,1
2993,Male,Hispanic,20,2,0,0,2,8
2994,Male,African-American,26,0,0,0,0,2
2995,Male,African-American,58,0,0,0,16,9
2997,Male,African-American,32,0,0,0,21,9
2998,Female,Hispanic,24,0,0,0,0,4
2999,Male,Caucasian,66,0,0,0,14,6
3000,Female,African-American,27,0,0,1,4,7
3002,Male,African-American,53,0,0,0,10,2
3005,Male,African-American,21,0,0,0,1,6
3008,Male,Caucasian,31,0,0,0,1,2
3009,Male,Hispanic,56,0,0,0,8,4
3010,Male,Caucasian,58,0,0,0,0,1
3012,Male,Caucasian,28,0,0,0,0,1
3013,Male,Hispanic,39,0,0,0,0,1
3015,Male,Caucasian,46,0,0,0,1,1
3019,Male,Caucasian,50,0,0,0,0,2
3021,Female,African-American,44,0,1,0,11,8
3022,Male,African-American,35,0,0,0,4,5
3023,Male,African-American,30,0,1,0,14,9
3024,Female,African-American,28,0,0,0,0,7
3025,Male,African-American,42,0,0,0,2,5
3027,Male,African-American,46,0,0,0,5,1
3029,Male,African-American,42,0,0,0,0,10
3030,Male,African-American,37,0,0,0,12,3
3032,Male,African-American,32,0,0,1,8,4
3034,Female,African-American,33,0,0,0,1,1
3035,Male,Caucasian,25,0,0,0,4,4
3037,Male,Hispanic,21,0,0,0,1,5
3038,Female,Caucasian,64,0,0,0,7,3
3039,Male,Caucasian,35,0,0,0,1,1
3040,Male,African-American,56,0,0,0,1,1
3041,Male,Caucasian,38,0,0,0,0,3
3042,Female,African-American,40,0,0,0,4,1
3043,Male,African-American,34,0,0,0,3,7
3044,Male,African-American,52,0,0,0,5,2
3045,Male,African-American,64,0,0,0,7,10
3046,Male,African-American,28,0,0,1,4,4
3047,Male,Hispanic,38,0,0,0,0,1
3048,Female,African-American,63,0,0,0,0,1
3050,Male,African-American,21,1,0,0,3,9
3052,Male,Caucasian,29,0,0,0,1,5
3053,Male,African-American,35,0,0,0,2,2
3054,Male,Caucasian,30,0,0,0,0,4
3055,Male,African-American,61,0,0,0,5,2
3056,Male,African-American,25,0,0,0,0,3
3058,Male,African-American,26,0,0,0,0,5
3059,Male,African-American,32,0,0,0,1,2
3060,Female,Caucasian,36,0,0,0,1,2
3061,Female,African-American,24,0,0,0,1,7
3062,Female,African-American,39,0,0,0,1,1
3063,Female,African-American,50,0,0,0,0,1
3064,Male,Caucasian,42,0,0,0,1,1
3067,Male,African-American,26,0,1,0,13,10
3068,Male,African-American,31,0,0,0,9,7
3069,Male,Caucasian,35,0,0,1,1,2
3070,Female,African-American,39,0,0,0,0,1
3072,Female,African-American,40,0,0,0,1,5
3073,Male,Other,23,0,0,0,0,1
3074,Male,Caucasian,34,0,0,0,0,1
3075,Male,Caucasian,46,0,0,0,5,1
3077,Male,Caucasian,61,0,0,0,0,1
3078,Female,Caucasian,33,0,0,0,1,2
3079,Male,African-American,38,0,0,0,0,4
3080,Male,African-American,46,0,0,0,3,1
3081,Male,African-American,30,0,0,1,3,2
3082,Male,Caucasian,52,0,0,0,3,1
3083,Male,African-American,34,0,0,0,9,8
3084,Female,African-American,50,0,0,0,7,4
3085,Male,African-American,21,0,0,0,0,5
3086,Male,Hispanic,31,0,0,0,16,10
3087,Male,African-American,31,0,0,0,2,7
3088,Male,Hispanic,24,0,0,0,0,10
3089,Female,African-American,23,0,0,0,0,4
3090,Male,African-American,25,0,0,0,1,6
3091,Female,Caucasian,36,0,0,0,1,3
3093,Female,Caucasian,24,0,0,0,1,5
3094,Male,African-American,31,0,0,0,13,10
3095,Female,Caucasian,49,0,0,0,1,1
3098,Male,African-American,48,0,0,0,10,5
3099,Male,Caucasian,37,0,0,0,0,1
3102,Female,African-American,24,0,0,0,0,3
3104,Female,Other,32,0,0,0,0,1
3105,Female,Caucasian,21,0,2,0,2,4
3106,Female,Caucasian,33,0,0,0,0,2
3107,Male,Caucasian,46,0,0,0,0,1
3108,Male,Caucasian,36,0,0,0,4,3
3110,Male,Caucasian,21,0,0,1,0,4
3111,Male,African-American,28,4,0,0,6,9
3112,Male,African-American,35,0,0,0,0,8
3113,Male,Hispanic,34,0,0,0,2,3
3116,Male,African-American,23,0,0,0,1,10
3118,Male,African-American,28,0,0,0,2,4
3119,Male,African-American,20,0,0,0,2,8
3120,Male,Hispanic,21,0,0,0,0,4
3122,Male,Caucasian,46,0,0,1,2,4
3123,Male,African-American,22,0,0,0,0,7
3124,Male,African-American,29,3,0,1,4,9
3125,Male,Caucasian,29,0,0,0,0,2
3126,Male,Other,42,0,0,0,0,1
3128,Female,Caucasian,27,0,0,0,4,5
3129,Male,African-American,56,0,0,0,1,2
3130,Male,African-American,41,0,0,0,19,6
3132,Male,Hispanic,30,0,0,0,5,3
3133,Male,Caucasian,21,0,0,0,0,5
3135,Male,African-American,25,0,0,1,7,8
3136,Female,Caucasian,33,0,0,0,0,1
3138,Male,African-American,33,0,0,0,11,6
3139,Male,Hispanic,25,0,0,0,0,7
3140,Male,Caucasian,30,0,0,0,0,3
3141,Female,Caucasian,41,0,0,0,0,1
3142,Male,Caucasian,52,0,0,0,1,10
3144,Male,African-American,58,0,0,0,38,7
3145,Male,African-American,30,0,1,1,7,5
3146,Male,Hispanic,37,0,0,0,0,3
3147,Male,African-American,23,0,0,0,2,6
3148,Male,Hispanic,33,0,0,0,0,1
3150,Male,African-American,25,0,0,0,2,4
3151,Male,Hispanic,34,0,0,0,9,9
3152,Female,Caucasian,43,0,0,0,7,8
3154,Male,Other,33,0,0,0,3,7
3155,Male,Other,39,0,1,0,4,2
3157,Male,Caucasian,24,0,0,0,0,4
3158,Male,African-American,26,0,0,0,1,9
3159,Male,Caucasian,42,0,0,0,0,2
3160,Male,African-American,22,0,0,0,1,6
3165,Male,Caucasian,38,0,0,0,2,5
3166,Male,Caucasian,20,0,0,0,0,2
3167,Male,African-American,50,0,0,0,1,1
3168,Male,African-American,25,2,0,0,4,10
3170,Female,African-American,27,0,0,0,0,8
3171,Male,African-American,38,2,0,0,10,8
3174,Male,Other,21,0,0,0,0,5
3175,Male,Caucasian,50,0,0,0,1,1
3176,Male,African-American,41,0,0,0,4,5
3177,Male,African-American,34,0,0,0,4,2
3178,Male,Caucasian,22,0,0,2,5,8
3180,Male,African-American,29,0,0,1,20,10
3181,Male,Caucasian,22,0,0,2,0,7
3182,Male,African-American,25,0,0,0,2,5
3183,Male,African-American,42,0,0,0,1,4
3186,Female,Caucasian,27,0,0,0,2,3
3190,Male,African-American,24,0,0,1,0,3
3191,Male,African-American,37,0,0,0,4,4
3192,Male,Caucasian,37,0,0,0,0,1
3194,Male,Caucasian,44,0,0,0,11,9
3195,Male,African-American,33,0,0,0,0,8
3198,Male,Other,21,0,0,0,0,6
3199,Female,Other,60,0,0,0,0,1
3200,Male,African-American,35,0,0,0,1,1
3201,Male,Caucasian,50,0,0,0,1,2
3204,Male,Other,21,1,0,0,1,7
3205,Male,Caucasian,49,0,0,0,2,1
3206,Male,African-American,38,0,0,0,9,6
3207,Male,Other,61,0,0,0,0,1
3208,Female,African-American,30,0,0,0,0,2
3209,Male,African-American,22,0,0,0,3,6
3210,Male,Hispanic,30,0,0,0,1,2
3211,Male,African-American,31,0,0,0,0,1
3212,Male,African-American,25,0,0,0,0,7
3214,Female,Hispanic,30,0,0,0,3,3
3215,Male,Caucasian,52,0,0,0,0,1
3216,Female,Caucasian,24,0,0,1,3,6
3218,Male,Other,26,0,0,0,0,4
3220,Female,African-American,24,0,1,0,3,7
3221,Male,African-American,43,0,0,0,21,9
3222,Male,African-American,29,0,1,0,6,7
3223,Male,Caucasian,45,0,0,0,9,9
3224,Male,African-American,50,0,0,0,8,5
3225,Male,African-American,20,0,0,0,0,9
3226,Male,African-American,29,0,0,0,4,8
3227,Male,Caucasian,43,0,0,0,1,6
3229,Male,Caucasian,26,0,0,0,2,5
3232,Female,African-American,46,0,0,0,0,1
3234,Male,Caucasian,39,0,0,0,8,1
3235,Male,Hispanic,36,0,0,0,0,1
3236,Male,African-American,29,0,0,0,12,10
3237,Male,Caucasian,41,0,0,0,0,1
3239,Male,African-American,27,0,0,0,4,9
3241,Male,Caucasian,41,0,0,0,3,9
3243,Female,African-American,46,0,0,0,1,8
3245,Male,African-American,45,0,0,0,3,4
3247,Male,Caucasian,34,0,0,0,1,6
3248,Male,Caucasian,70,0,0,0,11,1
3249,Male,African-American,53,0,0,0,3,3
3251,Male,Caucasian,36,0,0,0,1,2
3252,Male,African-American,23,0,0,0,0,3
3253,Male,Hispanic,51,0,0,0,0,1
3254,Male,Other,25,0,0,0,0,1
3255,Male,African-American,51,0,0,0,4,2
3258,Male,African-American,28,0,0,0,2,5
3260,Male,African-American,55,0,0,0,21,6
3261,Female,Caucasian,49,0,0,0,1,1
3262,Female,African-American,26,0,0,0,9,6
3263,Male,Caucasian,25,0,0,0,0,2
3265,Female,Caucasian,47,0,0,0,0,1
3267,Male,African-American,27,0,0,0,0,2
3268,Male,Caucasian,25,0,2,0,5,7
3270,Male,African-American,21,0,1,0,1,10
3272,Male,African-American,37,0,0,1,26,10
3273,Male,African-American,21,0,0,0,1,9
3274,Male,African-American,21,0,0,0,0,6
3276,Male,African-American,26,0,0,0,0,1
3277,Male,Caucasian,31,0,0,0,0,2
3279,Male,African-American,54,0,0,0,5,6
3280,Female,African-American,27,0,0,0,3,5
3282,Male,Caucasian,28,0,0,0,2,2
3283,Male,Caucasian,70,0,0,0,0,1
3284,Male,Caucasian,37,0,0,0,11,9
3285,Male,African-American,46,0,0,0,5,5
3286,Male,Other,40,0,0,0,4,1
3287,Male,African-American,20,1,0,0,1,8
3288,Male,African-American,43,0,0,0,18,4
3289,Male,African-American,38,0,0,0,15,6
3290,Male,African-American,29,0,0,0,0,4
3291,Male,African-American,37,0,0,0,8,2
3293,Female,Caucasian,27,0,0,0,0,3
3295,Male,Hispanic,44,0,0,0,0,1
3298,Male,Caucasian,31,0,0,0,6,5
3299,Male,African-American,29,0,0,0,3,2
3300,Male,Caucasian,48,0,0,0,13,7
3301,Female,African-American,30,0,0,0,0,2
3303,Male,Other,24,0,0,0,0,2
3304,Male,African-American,40,0,0,0,3,2
3306,Male,Caucasian,33,0,0,0,1,3
3307,Female,Caucasian,64,0,0,0,0,1
3308,Male,Caucasian,49,0,0,0,4,1
3309,Male,Caucasian,26,0,0,0,5,5
3310,Male,Hispanic,31,0,1,0,1,3
3311,Male,Caucasian,33,0,0,0,1,1
3312,Male,Caucasian,61,0,0,0,1,1
3313,Female,Caucasian,42,0,0,0,11,5
3314,Male,Caucasian,30,0,0,0,2,4
3316,Female,Caucasian,27,0,0,0,4,8
3318,Male,Caucasian,48,0,0,0,9,6
3319,Female,Caucasian,40,0,0,0,0,2
3320,Male,Caucasian,24,0,0,0,0,4
3321,Female,Hispanic,38,0,0,0,1,1
3322,Male,African-American,22,0,0,0,0,4
3323,Male,African-American,30,0,0,0,4,8
3324,Male,Caucasian,63,0,0,0,0,1
3325,Male,Hispanic,46,0,0,0,0,1
3326,Male,African-American,33,0,0,0,4,10
3327,Male,Caucasian,29,0,0,0,0,1
3328,Female,African-American,21,1,0,0,1,6
3330,Male,Caucasian,22,0,0,0,0,3
3331,Male,African-American,26,0,0,0,3,10
3332,Male,African-American,51,0,0,0,1,1
3333,Male,Caucasian,39,0,0,0,3,1
3335,Female,Hispanic,30,0,0,0,0,3
3336,Female,African-American,33,0,0,0,0,3
3337,Male,African-American,32,0,0,0,14,8
3338,Male,African-American,22,0,0,0,0,6
3339,Male,Caucasian,59,0,0,0,0,1
3340,Male,African-American,38,0,5,0,37,7
3341,Male,African-American,23,0,0,0,2,6
3342,Male,African-American,42,0,0,0,0,1
3343,Male,African-American,20,1,0,0,1,3
3344,Male,African-American,38,0,0,0,2,7
3345,Female,Caucasian,34,0,0,0,2,3
3346,Male,African-American,24,0,0,1,4,8
3347,Female,African-American,36,0,0,0,7,3
3348,Male,Caucasian,35,0,0,0,7,4
3349,Male,African-American,36,0,0,0,0,3
3350,Male,African-American,31,0,0,0,1,1
3351,Female,African-American,28,0,0,0,3,4
3352,Female,Caucasian,34,0,0,0,0,2
3354,Male,African-American,28,0,0,0,1,2
3355,Female,Caucasian,35,0,0,0,0,1
3356,Male,Caucasian,60,0,0,0,3,1
3357,Male,African-American,43,0,0,0,0,4
3358,Male,African-American,40,0,0,0,1,1
3360,Male,African-American,54,0,0,0,6,7
3362,Male,African-American,24,0,0,0,17,9
3363,Male,Hispanic,41,0,0,0,0,1
3364,Male,Hispanic,21,0,0,0,1,3
3365,Male,Caucasian,31,0,0,0,0,1
3366,Female,African-American,34,0,0,0,0,8
3369,Male,African-American,21,0,0,1,1,9
3370,Female,Hispanic,29,0,0,0,1,2
3371,Male,African-American,22,0,0,1,0,3
3374,Male,Caucasian,48,0,0,0,1,1
3376,Female,Other,40,0,0,0,0,1
3377,Female,Caucasian,37,0,0,0,0,1
3378,Male,African-American,21,0,0,0,0,6
3379,Male,Other,21,0,0,0,1,4
3380,Female,African-American,45,0,0,0,1,4
3381,Male,African-American,29,0,0,0,1,2
3382,Male,African-American,26,0,0,0,0,2
3383,Male,African-American,46,0,0,0,10,5
3384,Male,Caucasian,21,0,1,2,1,8
3385,Male,African-American,50,1,0,0,7,9
3387,Male,African-American,52,0,0,0,1,1
3388,Female,African-American,38,0,0,0,7,4
3391,Female,African-American,29,0,0,3,9,8
3392,Male,Caucasian,48,0,0,0,0,1
3393,Male,African-American,31,0,0,0,10,6
3394,Male,Caucasian,21,0,0,0,3,8
3395,Male,Other,32,0,0,0,0,1
3396,Male,African-American,47,0,0,0,0,5
3398,Male,African-American,21,1,2,2,3,10
3400,Male,Other,45,0,0,0,0,3
3402,Female,African-American,35,0,2,0,2,6
3403,Male,African-American,34,0,0,0,5,4
3404,Male,African-American,52,0,0,0,2,1
3405,Female,African-American,39,0,1,0,7,2
3406,Male,Caucasian,21,0,0,0,0,8
3407,Male,Caucasian,53,0,0,0,1,1
3410,Male,African-American,45,0,0,0,1,3
3412,Male,Caucasian,25,0,0,0,0,2
3413,Male,Caucasian,30,0,0,0,0,4
3415,Male,African-American,31,0,0,0,2,5
3416,Male,Caucasian,49,0,0,0,2,6
3417,Male,Caucasian,28,0,0,0,3,3
3418,Male,African-American,36,0,0,0,3,2
3419,Male,African-American,27,0,0,0,7,5
3420,Male,African-American,42,0,0,0,1,2
3421,Male,African-American,26,0,0,0,3,3
3422,Male,Caucasian,35,0,0,0,0,5
3423,Female,Caucasian,33,0,0,0,2,2
3426,Male,African-American,25,0,1,0,21,10
3427,Female,Caucasian,42,0,0,0,0,1
3428,Male,Hispanic,47,0,0,0,1,1
3431,Female,African-American,28,0,0,0,0,2
3432,Male,African-American,52,0,0,0,1,3
3433,Male,African-American,23,0,0,0,1,5
3434,Male,African-American,27,0,0,0,25,10
3435,Male,African-American,29,0,0,0,0,1
3436,Male,Caucasian,47,0,0,0,0,1
3438,Male,Caucasian,26,0,0,0,0,6
3439,Male,Caucasian,36,0,0,0,0,1
3440,Male,African-American,23,0,0,0,1,8
3441,Male,Caucasian,49,0,0,0,0,7
3443,Male,African-American,76,0,0,0,0,1
3444,Male,Caucasian,44,0,0,0,0,2
3445,Male,Caucasian,28,0,0,0,1,3
3446,Male,African-American,27,0,0,0,2,6
3448,Female,African-American,35,0,0,0,12,7
3449,Male,African-American,36,0,0,0,19,8
3450,Male,African-American,21,0,0,0,0,3
3452,Male,African-American,34,0,0,0,3,1
3453,Male,African-American,45,0,0,0,15,3
3455,Female,African-American,25,0,0,0,1,3
3457,Male,African-American,48,0,0,0,1,1
3458,Male,Caucasian,37,0,0,0,1,2
3459,Male,African-American,39,0,0,0,1,1
3460,Male,African-American,24,0,0,0,3,6
3461,Female,Caucasian,51,0,0,0,2,1
