person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid
5975,Male,Caucasian,47,0,0,0,2,0
1174,Male,Caucasian,25,0,0,0,1,0
839,Female,Caucasian,39,0,0,0,0,0
5850,Female,Caucasian,25,0,0,0,2,1
11465,Male,African-American,34,0,0,0,0,0
10043,Female,Caucasian,49,0,0,0,0,0
4562,Male,African-American,28,0,0,0,9,0
1606,Female,African-American,31,0,0,0,0,0
2899,Male,Caucasian,30,0,1,0,11,1
6776,Male,Caucasian,55,0,0,0,0,0
5931,Female,Caucasian,28,0,0,0,1,1
8383,Female,Caucasian,55,0,0,0,3,0
2577,Male,Other,23,0,0,0,6,0
3890,Male,Other,37,2,0,0,11,0
7506,Male,African-American,29,0,0,0,0,0
7664,Male,African-American,25,0,0,0,3,0
4870,Male,Caucasian,24,0,0,0,1,0
8601,Male,African-American,59,0,0,0,9,1
1679,Male,Caucasian,31,0,0,0,0,0
6100,Male,Caucasian,34,0,0,0,0,1
2419,Female,Caucasian,54,0,0,0,0,0
10891,Male,Caucasian,49,0,0,0,10,0
1378,Male,African-American,35,0,0,1,0,0
9696,Male,Caucasian,23,0,0,1,3,0
2517,Male,African-American,44,0,0,0,9,0
9541,Male,African-American,25,0,0,1,1,1
11706,Male,Other,29,0,0,0,4,1
6378,Male,African-American,41,2,0,0,16,1
1366,Female,Caucasian,42,0,0,0,0,0
6740,Female,African-American,36,0,0,0,1,1
7241,Male,African-American,23,1,0,0,2,1
2507,Male,African-American,28,0,0,0,5,0
6371,Male,African-American,37,0,0,0,12,1
10277,Male,African-American,30,0,1,0,14,1
1163,Male,African-American,25,0,0,0,6,1
5483,Male,Caucasian,44,0,0,0,5,0
11210,Male,Caucasian,25,0,0,0,8,1
11529,Male,African-American,22,0,1,0,2,1
603,Male,African-American,29,1,0,0,2,0
5030,Female,Caucasian,31,0,0,0,1,0
4170,Male,Caucasian,28,0,0,0,7,1
9087,Male,Caucasian,59,0,0,0,2,1
1732,Male,African-American,25,0,0,0,4,0
4345,Male,African-American,20,0,0,0,0,0
10541,Male,Caucasian,20,0,0,0,1,1
2107,Male,African-American,23,0,0,0,0,1
271,Male,Other,24,0,0,0,0,0
8573,Male,African-American,28,0,0,0,6,0
6446,Male,Caucasian,31,0,0,0,0,1
6599,Female,African-American,31,0,0,0,4,0
8981,Male,Caucasian,22,0,0,0,2,1
10440,Male,Caucasian,31,0,0,0,0,0
6090,Male,Other,47,0,0,0,5,0
4330,Male,African-American,42,0,0,0,1,1
11260,Male,Caucasian,56,0,0,0,4,1
6739,Male,African-American,47,0,0,0,0,1
4707,Male,African-American,21,0,0,0,0,1
4732,Male,African-American,21,0,0,0,0,1
5097,Female,Caucasian,62,0,0,0,2,0
5135,Male,African-American,25,0,1,1,15,0
4961,Male,Other,27,0,0,0,0,1
904,Male,Hispanic,20,0,0,0,0,1
7492,Male,African-American,31,0,0,0,4,0
3531,Female,Caucasian,33,0,0,0,2,0
77,Female,Hispanic,63,0,0,0,1,0
2736,Male,Caucasian,36,0,0,0,14,1
7921,Male,Caucasian,42,0,0,0,0,0
10528,Male,Hispanic,41,0,0,0,1,0
5870,Male,Caucasian,44,0,0,0,0,0
3820,Male,Other,30,0,1,1,3,0
2383,Male,Other,29,0,0,0,0,0
1431,Male,Caucasian,25,0,0,0,1,0
7191,Female,Caucasian,22,0,0,0,0,0
9621,Male,Caucasian,53,0,0,0,0,0
7107,Male,African-American,28,0,0,0,10,1
8070,Male,African-American,30,0,0,0,5,0
5569,Male,Other,59,0,0,0,1,0
10141,Male,African-American,29,0,0,0,6,1
594,Female,Caucasian,52,0,0,0,0,0
2177,Male,African-American,34,0,0,0,2,0
6923,Male,African-American,31,0,0,0,0,0
3222,Male,African-American,29,0,1,0,6,0
2327,Male,African-American,47,4,0,1,14,1
2754,Female,Caucasian,31,0,0,0,0,0
2940,Female,Caucasian,39,0,0,0,8,0
4266,Male,Hispanic,48,0,0,0,0,0
11712,Female,African-American,21,0,0,0,0,0
8964,Male,African-American,38,0,0,0,17,1
1878,Male,African-American,23,0,0,0,5,0
3795,Female,Caucasian,57,0,0,0,1,0
1692,Male,Caucasian,46,0,0,0,1,0
8968,Male,African-American,22,0,0,0,1,0
355,Male,African-American,30,0,0,0,4,0
9521,Male,Caucasian,30,0,0,0,3,0
3569,Male,African-American,20,0,0,0,0,0
410,Male,Caucasian,32,0,0,0,2,0
5926,Male,African-American,49,0,0,0,0,0
8452,Male,Caucasian,27,0,0,0,1,0
1204,Female,Other,23,0,0,0,0,0
8623,Male,Caucasian,31,0,0,0,1,0
6491,Female,Caucasian,43,0,0,0,0,1
11533,Male,Caucasian,37,0,1,0,6,0
2011,Male,Other,36,0,0,0,0,0
456,Male,Caucasian,37,0,0,0,5,0
2587,Male,African-American,22,1,0,0,3,0
10495,Female,Caucasian,26,0,0,0,0,0
6733,Male,African-American,22,0,0,0,0,0
11114,Male,Caucasian,28,0,0,0,0,0
5413,Male,African-American,22,0,0,0,0,0
4647,Male,Caucasian,21,0,0,1,1,0
8380,Female,Caucasian,28,0,0,0,3,1
7877,Male,Other,24,0,0,0,1,0
4255,Male,Caucasian,27,0,0,0,0,0
4988,Male,African-American,39,1,1,0,16,0
10540,Female,Caucasian,31,0,0,0,1,1
2149,Male,African-American,33,0,0,0,0,1
11283,Male,Caucasian,23,0,0,0,0,0
4229,Male,Caucasian,22,0,1,1,2,1
8607,Male,Caucasian,34,0,0,0,4,0
10033,Female,African-American,35,0,0,0,7,1
2553,Male,African-American,31,0,0,0,1,0
3130,Male,African-American,41,0,0,0,19,1
469,Male,African-American,20,0,0,0,0,1
7431,Male,Caucasian,22,0,0,0,0,0
9721,Male,Caucasian,33,0,0,0,0,0
7276,Male,Caucasian,68,0,0,0,4,0
595,Male,African-American,44,0,0,0,7,0
8084,Male,Caucasian,44,0,0,0,5,0
622,Female,Caucasian,39,0,0,0,0,0
1931,Male,Caucasian,44,0,0,0,0,0
775,Male,Caucasian,52,0,0,0,4,0
11132,Male,Caucasian,21,0,0,0,0,0
5840,Male,African-American,26,0,0,0,1,0
5731,Male,Caucasian,27,0,0,0,13,1
6172,Male,Caucasian,34,0,0,0,2,1
6515,Male,Hispanic,30,5,0,0,7,0
11564,Male,Caucasian,52,0,0,0,3,0
2468,Male,Caucasian,32,0,0,0,2,0
7423,Male,African-American,52,0,0,0,0,1
3755,Male,African-American,61,0,0,0,0,0
5393,Female,African-American,26,0,0,0,0,0
12,Female,Caucasian,26,0,0,0,0,0
7257,Male,Caucasian,24,0,0,0,1,1
3019,Male,Caucasian,50,0,0,0,0,1
10217,Male,African-American,31,0,0,0,9,1
4440,Male,African-American,29,0,0,0,1,1
6695,Male,African-American,32,0,1,0,5,0
8598,Male,African-American,23,0,2,2,4,1
1518,Male,Hispanic,24,0,0,0,1,1
8971,Male,African-American,26,0,0,0,2,0
8217,Male,Hispanic,24,0,0,0,0,0
708,Male,African-American,54,0,0,0,28,1
4346,Male,Caucasian,55,0,0,0,1,1
7863,Female,Caucasian,36,0,0,0,1,0
6206,Male,Hispanic,47,0,0,0,1,0
3797,Male,African-American,44,1,0,0,7,1
8158,Male,Caucasian,34,0,0,0,1,0
6730,Female,African-American,31,0,0,0,0,0
11691,Male,African-American,42,0,0,0,3,0
1600,Female,African-American,36,0,0,0,1,0
4074,Male,Caucasian,41,0,0,0,0,0
6557,Male,African-American,59,0,0,0,5,0
2496,Male,Other,22,0,0,0,1,0
9792,Male,Caucasian,60,0,0,0,3,0
7236,Male,Hispanic,75,0,0,0,1,0
2280,Male,African-American,20,9,0,0,9,1
1022,Female,African-American,31,0,0,0,0,0
1491,Female,African-American,30,0,0,0,3,0
6803,Male,African-American,56,0,0,0,5,1
6825,Male,African-American,62,0,0,0,22,1
7654,Male,African-American,41,0,0,0,1,0
7192,Female,Other,70,0,0,0,0,0
2990,Male,Caucasian,55,0,0,0,0,0
123,Male,African-American,66,0,0,0,0,0
2159,Male,Caucasian,52,0,0,0,2,0
3404,Male,African-American,52,0,0,0,2,0
10072,Male,Caucasian,41,0,0,0,4,1
265,Male,African-American,28,0,0,0,6,1
4111,Male,African-American,56,0,0,0,9,0
2157,Female,African-American,21,0,0,0,1,1
3919,Male,Asian,46,0,0,0,3,1
8353,Female,African-American,28,1,0,0,1,1
4195,Female,African-American,31,0,0,0,0,1
9826,Male,African-American,29,0,1,0,3,1
10878,Male,Hispanic,47,0,0,0,3,1
6248,Male,Caucasian,34,0,0,0,3,0
9132,Female,Caucasian,51,0,0,0,7,0
640,Male,African-American,20,0,0,0,0,1
3979,Male,Caucasian,42,0,0,0,0,0
10688,Male,Caucasian,43,0,0,0,9,0
4953,Male,African-American,33,0,0,0,4,1
1334,Male,African-American,28,0,0,0,1,0
8714,Female,African-American,41,0,0,0,0,0
10768,Male,Caucasian,33,0,0,0,2,1
5323,Male,African-American,37,0,0,0,4,0
10837,Male,African-American,47,0,0,0,14,0
3665,Male,African-American,34,0,0,0,1,0
6212,Male,African-American,48,0,0,0,0,0
734,Male,African-American,35,0,0,0,0,0
6602,Male,Caucasian,29,0,0,0,1,1
10042,Male,African-American,25,0,0,0,6,1
1016,Male,Other,30,0,0,0,4,1
8233,Male,African-American,27,0,0,0,14,0
2240,Male,African-American,25,0,0,0,5,1
5298,Male,Caucasian,28,0,1,0,9,0
9128,Male,Caucasian,26,1,0,0,9,1
4004,Female,African-American,27,0,0,0,1,0
7013,Male,African-American,22,0,0,0,2,0
5447,Male,African-American,34,1,0,0,21,1
2214,Male,Caucasian,29,0,0,0,3,0
9015,Male,Caucasian,23,1,0,1,10,0
9857,Male,African-American,23,0,1,1,8,1
8813,Male,African-American,25,0,0,0,0,1
7538,Female,African-American,49,0,0,0,1,0
9445,Female,Caucasian,29,0,0,0,0,0
10323,Male,Hispanic,31,2,1,0,8,1
499,Male,Caucasian,28,0,0,0,1,0
4705,Male,African-American,52,0,0,0,3,1
643,Male,African-American,29,0,0,0,8,0
9821,Male,Caucasian,39,0,0,0,3,0
2464,Male,African-American,57,0,0,0,12,0
8050,Female,Caucasian,31,0,0,0,1,0
8200,Male,Caucasian,49,0,0,0,6,0
1620,Male,Caucasian,53,0,0,0,0,0
8750,Male,Hispanic,37,0,0,0,9,0
7495,Male,Caucasian,49,0,0,0,4,1
3086,Male,Hispanic,31,0,0,0,16,1
6266,Male,African-American,44,0,0,0,3,0
7819,Male,African-American,21,0,1,0,2,1
236,Male,Hispanic,63,0,0,0,1,0
6384,Male,African-American,21,0,1,0,6,1
8344,Male,African-American,41,2,0,1,14,1
7158,Male,Caucasian,27,0,0,0,2,1
148,Female,Caucasian,54,0,0,0,0,0
6590,Female,African-American,50,0,0,0,2,0
3528,Female,African-American,24,0,0,0,0,0
9098,Male,African-American,33,0,0,0,0,0
7468,Male,Caucasian,42,0,0,0,2,1
7804,Male,African-American,33,0,0,0,3,1
5257,Male,African-American,30,0,0,0,3,0
9406,Male,Caucasian,56,0,0,0,2,0
7157,Male,Hispanic,27,0,0,0,1,0
3176,Male,African-American,41,0,0,0,4,0
5705,Male,African-American,31,0,0,0,3,0
3420,Male,African-American,42,0,0,0,1,0
3014,Male,African-American,22,0,0,1,1,1
1998,Male,Caucasian,73,0,0,0,1,0
6685,Male,African-American,44,0,0,0,0,0
7297,Male,African-American,32,0,0,0,2,0
11599,Male,African-American,21,0,0,0,1,1
7233,Male,African-American,31,1,1,1,12,1
8939,Female,African-American,26,0,0,0,1,0
3882,Male,Caucasian,22,0,0,0,0,0
1436,Male,African-American,22,1,1,0,6,1
10581,Male,African-American,21,0,1,0,1,1
7712,Male,African-American,23,0,0,0,0,0
11732,Male,African-American,22,0,0,0,2,0
4105,Male,Caucasian,33,0,0,0,7,1
10005,Male,African-American,29,0,0,0,0,0
1134,Female,African-American,25,0,0,0,2,0
4216,Male,African-American,27,0,0,0,5,0
6796,Male,African-American,23,0,0,0,0,1
4611,Male,African-American,27,0,0,0,0,0
5342,Male,Caucasian,47,0,0,0,3,0
2959,Male,African-American,26,0,0,0,2,0
1086,Male,African-American,22,0,0,0,1,0
2010,Male,African-American,27,0,0,0,0,0
5125,Male,Caucasian,41,0,0,0,11,0
2255,Male,Caucasian,60,0,0,0,0,0
3476,Male,African-American,28,0,0,0,6,1
2152,Female,African-American,42,0,0,0,2,0
8451,Female,Hispanic,34,0,0,0,0,0
2227,Female,African-American,34,0,0,0,0,0
3869,Male,African-American,26,0,0,0,0,0
7551,Male,African-American,21,0,0,0,0,1
5686,Female,Caucasian,47,0,0,0,0,0
1939,Male,Caucasian,21,0,0,0,0,1
2360,Male,Hispanic,22,0,0,0,2,0
5879,Female,Caucasian,34,0,0,0,1,0
6916,Male,African-American,23,0,0,0,1,0
5861,Female,Caucasian,31,0,0,0,3,1
5777,Male,Hispanic,39,0,0,0,0,0
7988,Male,African-American,41,2,0,0,6,1
1819,Male,Other,24,0,0,0,5,0
3829,Male,Other,67,0,0,0,1,0
10315,Male,African-American,44,0,0,0,0,1
5221,Male,African-American,36,0,0,0,3,0
4780,Male,Caucasian,23,0,0,0,2,0
4281,Male,African-American,29,0,0,0,4,0
2533,Male,Caucasian,19,0,0,0,0,1
1651,Male,African-American,49,0,0,0,1,1
10367,Male,African-American,32,0,0,0,4,1
1002,Male,African-American,22,0,1,0,3,0
963,Male,Caucasian,25,0,0,0,1,0
9383,Male,African-American,50,0,0,0,10,0
7222,Female,Caucasian,34,0,0,0,5,1
10022,Male,African-American,31,0,1,0,6,1
11475,Male,Caucasian,49,0,0,0,2,0
9144,Male,African-American,28,0,0,0,0,1
8241,Male,Caucasian,21,0,0,1,0,0
11757,Male,Asian,34,0,0,0,0,0
609,Male,Caucasian,68,0,0,0,2,0
4162,Male,African-American,25,4,0,0,13,1
4776,Male,African-American,38,0,0,0,3,1
11626,Male,African-American,33,0,0,0,7,0
8587,Female,African-American,46,0,0,0,1,0
4505,Male,Caucasian,22,0,0,0,0,0
1116,Male,Hispanic,49,0,0,0,0,0
2205,Female,African-American,23,0,0,0,0,0
203,Female,African-American,24,0,0,0,0,0
2203,Female,African-American,30,0,0,0,0,0
2132,Male,Other,48,0,0,0,4,1
11068,Male,Caucasian,41,0,0,0,0,0
407,Male,African-American,22,0,1,1,3,1
4812,Female,Caucasian,22,0,0,0,0,0
3111,Male,African-American,28,4,0,0,6,0
6988,Male,Hispanic,54,0,0,0,5,0
5598,Male,Hispanic,26,0,0,0,1,0
4244,Male,Caucasian,43,0,0,0,3,1
1033,Female,African-American,46,0,0,0,2,0
9804,Female,Hispanic,48,0,0,0,4,1
939,Male,African-American,63,0,0,0,2,0
4113,Male,Caucasian,58,0,0,0,11,0
1849,Male,African-American,28,0,0,0,5,1
118,Male,Caucasian,32,0,0,0,3,0
11662,Female,Caucasian,43,0,0,0,0,0
6965,Female,Other,41,0,0,0,2,0
9085,Male,Caucasian,26,0,0,0,2,0
6783,Female,African-American,47,0,1,1,21,1
3272,Male,African-American,37,0,0,1,26,1
2451,Male,Caucasian,61,0,0,0,0,0
9275,Male,African-American,29,0,0,0,0,0
5893,Male,African-American,23,0,1,0,6,0
8010,Male,Caucasian,23,0,0,0,0,0
5251,Male,Caucasian,21,0,0,0,1,0
3641,Male,Caucasian,26,0,0,0,0,0
4212,Male,Native American,22,0,0,2,0,1
8300,Male,Hispanic,51,0,0,0,0,0
6571,Male,African-American,51,0,0,1,12,1
3789,Male,Caucasian,29,0,0,0,0,0
10291,Male,African-American,47,0,0,0,15,0
10630,Female,African-American,39,0,0,0,0,0
727,Male,Caucasian,56,0,0,0,0,0
5877,Male,African-American,35,0,1,0,8,1
8592,Female,Caucasian,38,0,0,0,1,0
7522,Male,African-American,36,0,0,0,7,1
9048,Male,Caucasian,58,0,0,0,1,0
11178,Male,Other,45,0,0,0,1,0
925,Male,Caucasian,37,0,0,0,2,0
3374,Male,Caucasian,48,0,0,0,1,0
2858,Male,African-American,24,0,0,0,1,0
4531,Male,Caucasian,31,0,0,0,0,0
10084,Male,Caucasian,46,0,0,0,5,0
8136,Male,Caucasian,61,0,0,0,1,1
10013,Male,African-American,60,0,0,0,15,1
1926,Female,Caucasian,45,0,0,0,5,0
9638,Female,Other,22,0,0,0,1,0
916,Male,African-American,40,0,0,0,0,0
5916,Male,African-American,37,0,0,0,22,1
5672,Male,Other,37,0,0,0,0,0
713,Male,African-American,58,0,0,0,12,1
1278,Male,Other,57,0,0,0,0,0
7038,Male,African-American,28,0,0,0,9,0
5171,Male,Caucasian,33,0,0,0,0,0
8754,Male,Caucasian,32,0,0,0,3,0
1329,Male,Caucasian,22,0,1,0,1,1
7918,Male,Caucasian,58,0,0,0,2,0
11673,Male,African-American,35,2,3,1,27,0
7123,Male,African-American,27,0,0,0,0,1
6291,Male,Caucasian,25,0,0,0,1,0
891,Male,African-American,24,1,0,0,10,1
10918,Male,Caucasian,30,0,0,0,2,0
5378,Male,African-American,28,0,0,0,0,0
9286,Male,African-American,33,0,0,0,3,0
8435,Male,African-American,24,0,0,0,1,0
5498,Female,African-American,27,0,0,0,12,0
11274,Male,Caucasian,30,0,0,0,2,1
7507,Female,Caucasian,53,0,0,0,0,0
10797,Male,Caucasian,31,2,0,3,4,0
2525,Male,Caucasian,28,0,0,0,0,0
6658,Male,African-American,39,0,0,0,0,1
11038,Female,African-American,34,0,0,0,30,1
7930,Male,Caucasian,22,0,0,0,5,1
1162,Male,African-American,26,0,0,1,5,1
421,Female,Caucasian,45,0,0,0,3,0
4257,Male,African-American,30,0,0,0,4,1
9762,Male,Caucasian,36,0,0,0,0,0
2999,Male,Caucasian,66,0,0,0,14,0
505,Male,African-American,29,0,0,0,0,0
4605,Male,Other,31,0,0,0,3,1
8967,Male,Hispanic,64,0,0,0,1,0
5405,Male,African-American,41,0,0,0,5,0
10412,Male,Caucasian,49,0,0,0,0,0
6116,Male,African-American,26,0,0,0,3,1
11196,Male,African-American,53,0,0,0,10,0
2156,Male,Caucasian,45,0,0,0,1,1
4652,Male,African-American,21,0,0,0,1,1
11609,Female,Caucasian,50,0,0,0,1,0
11642,Female,Caucasian,62,0,0,0,0,1
7952,Male,African-American,31,0,0,0,1,0
178,Male,African-American,33,0,12,2,28,1
2282,Male,African-American,32,0,0,0,2,0
5255,Female,African-American,35,0,0,0,1,0
4464,Male,African-American,37,0,0,0,3,0
8328,Male,Caucasian,26,0,0,3,10,1
6358,Male,Hispanic,25,0,0,0,9,0
846,Male,African-American,49,0,0,0,15,0
2397,Male,African-American,20,0,0,1,0,0
5012,Male,Caucasian,29,0,0,0,0,0
6312,Male,African-American,38,0,0,0,9,1
3388,Female,African-American,38,0,0,0,7,0
2472,Male,Caucasian,28,0,0,2,9,0
3405,Female,African-American,39,0,1,0,7,0
3794,Male,African-American,46,0,0,0,0,1
7667,Male,Caucasian,36,0,0,0,1,0
3444,Male,Caucasian,44,0,0,0,0,1
4423,Female,Caucasian,30,0,0,0,9,0
8534,Female,Caucasian,44,0,0,0,10,1
7131,Male,African-American,38,0,0,0,7,1
10345,Male,African-American,46,0,0,0,4,0
1949,Male,Hispanic,47,0,0,0,1,0
7904,Female,African-American,33,0,0,0,0,0
8977,Male,African-American,28,0,0,0,5,0
1566,Male,African-American,56,0,0,0,8,0
4490,Male,African-American,23,0,0,0,1,0
7272,Male,African-American,56,0,0,0,16,0
11066,Male,Caucasian,37,0,0,0,1,0
10020,Male,Caucasian,27,0,0,0,0,0
11024,Male,African-American,21,0,0,0,1,0
10828,Male,Hispanic,65,0,0,0,2,1
7623,Female,Caucasian,32,0,0,0,0,0
7520,Female,Caucasian,23,0,0,0,0,0
5503,Male,Hispanic,25,0,1,0,6,0
1615,Female,Caucasian,38,0,0,0,0,0
10407,Male,African-American,45,0,0,0,38,1
358,Male,Caucasian,37,0,0,0,0,1
459,Female,African-American,32,0,0,0,5,0
4727,Male,Caucasian,20,0,0,0,0,0
9101,Male,African-American,26,0,0,0,3,0
6399,Male,Caucasian,35,0,0,0,5,0
3887,Male,African-American,19,0,0,0,0,0
11450,Male,African-American,47,0,0,0,2,1
8342,Male,African-American,63,0,0,0,11,0
3104,Female,Other,32,0,0,0,0,0
11738,Male,African-American,20,0,0,0,1,1
6618,Male,African-American,41,0,0,0,9,0
11522,Male,Hispanic,28,0,0,0,1,0
8385,Male,Hispanic,38,1,0,1,7,1
3413,Male,Caucasian,30,0,0,0,0,1
573,Male,African-American,28,0,0,0,1,0
7291,Male,African-American,31,0,0,0,2,0
11356,Male,African-American,23,0,0,0,6,1
4859,Female,Hispanic,24,0,0,0,0,0
83,Male,Hispanic,30,0,0,0,0,0
6407,Male,African-American,35,0,0,0,1,0
208,Male,Caucasian,44,0,0,0,2,1
10188,Male,Caucasian,31,0,0,0,3,1
2686,Female,African-American,25,0,0,0,1,0
11627,Male,African-American,47,0,0,0,1,0
1817,Female,African-American,32,0,0,0,6,1
1854,Male,African-American,38,0,0,0,3,0
4518,Male,African-American,24,0,0,0,5,1
5210,Female,African-American,24,0,0,0,1,0
10270,Female,Hispanic,29,0,0,0,0,1
4585,Female,African-American,75,0,0,0,0,0
2500,Female,Caucasian,58,0,0,0,5,0
6723,Male,Caucasian,39,1,0,0,13,0
1089,Male,Caucasian,34,0,0,0,0,1
9443,Male,African-American,36,0,2,0,17,1
2074,Male,Other,66,0,0,0,0,0
8351,Female,African-American,33,0,0,0,1,0
9309,Male,Other,47,0,0,0,0,0
2969,Male,Caucasian,59,0,0,0,3,1
2054,Male,Caucasian,25,0,0,0,0,0
10216,Female,African-American,26,0,0,0,0,0
1979,Male,Caucasian,32,0,0,0,0,0
1008,Male,Caucasian,53,0,0,0,1,0
5486,Female,African-American,36,0,0,0,6,0
3948,Male,African-American,21,1,0,0,1,0
6394,Male,African-American,47,0,0,0,1,0
9427,Male,Caucasian,33,0,0,0,0,0
1526,Male,African-American,36,0,0,0,5,0
2620,Male,African-American,25,0,0,1,7,1
9831,Male,Hispanic,29,0,0,0,0,1
5412,Male,Caucasian,43,0,0,0,8,1
3083,Male,African-American,34,0,0,0,9,0
1207,Male,Caucasian,26,0,0,0,2,1
5059,Male,Caucasian,32,0,0,0,4,0
2650,Female,African-American,40,0,0,0,0,0
8167,Male,African-American,25,0,0,0,1,0
11643,Male,Caucasian,34,0,0,0,1,0
5856,Male,African-American,39,2,2,1,19,1
5018,Male,African-American,21,0,0,1,2,0
4243,Male,African-American,27,0,0,0,5,0
1784,Male,African-American,25,0,0,1,8,0
5443,Male,African-American,25,1,0,0,2,1
2762,Male,African-American,21,0,0,0,3,1
7424,Male,African-American,36,0,0,0,0,0
7426,Male,African-American,26,0,1,0,5,0
6763,Female,Caucasian,36,0,0,0,0,0
656,Male,African-American,29,0,0,0,2,0
8528,Male,African-American,32,0,0,0,1,0
7335,Male,African-American,24,0,0,0,2,1
10404,Male,Hispanic,30,0,0,0,0,0
6487,Female,African-American,37,0,0,0,0,0
2721,Male,Other,25,20,0,0,24,1
10620,Male,Caucasian,34,0,0,0,1,0
2365,Male,Caucasian,49,0,0,0,1,0
2895,Female,Caucasian,33,1,0,0,1,0
9634,Male,Hispanic,24,0,0,0,2,0
5545,Male,Caucasian,31,0,0,0,4,1
5337,Male,African-American,56,0,0,0,3,1
2071,Male,African-American,32,0,0,0,11,1
9539,Male,Caucasian,28,0,0,0,1,0
5737,Male,Caucasian,28,0,0,0,0,0
222,Female,Caucasian,43,0,0,0,0,0
5351,Male,Caucasian,21,0,0,1,0,0
10824,Female,African-American,23,0,0,0,1,1
3839,Male,African-American,62,0,0,0,3,1
1361,Male,African-American,27,0,0,0,5,1
8997,Male,African-American,55,0,0,0,1,0
10023,Female,Caucasian,21,1,0,0,1,0
5457,Male,Caucasian,20,0,0,0,0,0
10045,Male,African-American,21,0,0,0,0,1
6777,Male,Caucasian,59,0,0,0,0,0
3933,Female,African-American,33,0,0,0,5,1
9964,Male,Caucasian,28,0,0,0,1,0
4737,Male,African-American,46,0,0,0,3,0
10066,Male,African-American,47,0,0,0,5,0
16,Female,Caucasian,37,0,0,0,0,0
9741,Male,African-American,21,1,0,2,1,1
7057,Male,African-American,25,0,0,0,6,0
1768,Male,African-American,56,0,0,0,0,0
4861,Male,African-American,34,0,0,0,6,1
11491,Female,Caucasian,32,0,0,0,3,0
3132,Male,Hispanic,30,0,0,0,5,1
8249,Female,Caucasian,29,0,0,0,7,1
2234,Male,Hispanic,57,0,0,0,3,0
9668,Female,African-American,28,0,0,0,0,0
4940,Male,African-American,34,0,0,0,9,1
8636,Male,African-American,30,0,0,0,6,1
7999,Male,Hispanic,26,0,0,0,0,0
1883,Male,Hispanic,40,0,0,0,0,0
2344,Female,African-American,24,0,0,0,2,1
969,Male,Other,22,0,0,0,0,0
6833,Male,African-American,30,0,0,0,8,0
8787,Female,Caucasian,33,0,0,0,3,1
240,Female,Other,46,0,0,0,1,0
11728,Male,African-American,25,0,0,0,3,0
4508,Female,African-American,26,0,0,0,3,1
11572,Male,Hispanic,26,0,0,0,0,0
596,Male,Asian,28,0,0,0,1,0
8602,Male,Caucasian,24,0,0,0,5,1
4322,Male,Hispanic,35,0,0,0,7,0
7517,Female,African-American,41,0,0,0,0,0
10866,Male,African-American,58,0,0,0,0,0
7324,Male,Caucasian,30,0,0,0,0,0
4800,Female,African-American,30,0,3,2,10,1
2658,Male,Caucasian,29,0,0,0,2,0
3224,Male,African-American,50,0,0,0,8,0
4709,Male,African-American,32,0,0,0,0,0
4233,Male,African-American,39,0,0,0,2,0
2661,Female,Caucasian,44,0,0,0,11,1
2338,Male,Hispanic,59,0,0,0,0,0
3903,Female,African-American,30,0,0,0,1,1
10621,Male,Other,23,0,0,0,6,1
9991,Male,Caucasian,20,0,0,0,0,0
2644,Male,Caucasian,30,0,0,0,1,1
2348,Male,Caucasian,49,0,0,0,0,0
11527,Male,Hispanic,30,0,0,0,2,0
884,Male,Caucasian,66,0,0,0,0,1
9620,Male,Caucasian,19,0,1,3,1,1
1934,Female,Caucasian,54,0,0,0,0,0
9195,Female,African-American,35,0,0,1,8,0
4132,Male,African-American,58,0,0,0,6,0
