person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,decile_score
8612,Male,African-American,24,0,0,1,6,(F3),9
2675,Male,Caucasian,41,0,0,0,13,(F3),5
4627,Male,Caucasian,69,0,0,0,0,(M1),1
1488,Male,African-American,32,0,1,0,5,(M1),2
4140,Female,Caucasian,41,0,0,0,1,(M2),1
8850,Male,African-American,23,0,0,0,0,(F3),3
11372,Female,Caucasian,49,0,0,0,0,(M1),3
7895,Female,Caucasian,43,0,0,0,0,(M1),1
10496,Male,African-American,34,0,0,0,8,(F3),10
1140,Male,African-American,71,0,0,0,8,(F3),1
6146,Male,African-American,33,0,0,0,0,(M1),7
10899,Male,Caucasian,25,0,0,0,7,(M2),5
10998,Female,African-American,31,0,0,0,5,(M1),6
852,Male,African-American,22,0,1,0,3,(F2),7
6897,Male,African-American,20,0,0,0,0,(M1),8
6802,Female,Caucasian,38,0,0,0,1,(M1),1
11550,Male,Caucasian,23,0,0,0,0,(F3),4
242,Male,African-American,55,0,0,0,3,(M1),1
2841,Male,Caucasian,24,0,1,2,3,(M2),5
10373,Male,African-American,22,0,0,0,1,(F3),3
8992,Male,Caucasian,33,0,0,0,9,(F3),9
6537,Male,Caucasian,26,0,0,0,4,(F3),4
10965,Male,Caucasian,57,0,0,0,14,(F3),4
7935,Male,Other,28,0,0,0,0,(M1),1
5649,Female,Caucasian,28,0,0,0,2,(F3),3
7462,Male,Caucasian,53,0,0,0,3,(M1),2
248,Male,African-American,22,0,0,0,1,(F3),2
1039,Male,African-American,30,0,0,0,15,(F2),9
3628,Male,African-American,24,0,1,3,4,(F3),6
7313,Male,African-American,26,0,0,0,0,(F3),2
2426,Male,Caucasian,56,0,0,0,5,(F3),5
933,Male,Caucasian,28,0,0,0,1,(F3),9
3801,Male,Caucasian,61,0,0,0,0,(M1),1
5874,Male,Caucasian,43,0,0,0,0,(F3),1
3800,Male,African-American,27,0,0,0,8,(F3),7
6166,Male,Caucasian,20,0,0,0,1,(M2),5
8355,Male,African-American,28,0,0,0,2,(F3),4
9908,Male,African-American,21,0,0,0,2,(F3),10
10276,Male,African-American,29,0,0,0,2,(F3),1
6906,Female,Hispanic,37,0,0,0,0,(M1),3
847,Male,African-American,26,0,0,1,3,(F3),6
3707,Male,Caucasian,43,0,0,0,3,(M1),1
6335,Male,African-American,25,0,0,0,0,(M1),2
10671,Male,African-American,26,0,0,0,4,(F3),3
3715,Male,African-American,27,0,0,0,0,(F3),2
11065,Male,African-American,29,0,1,0,5,(F1),9
6930,Male,African-American,48,0,0,0,0,(M1),1
3186,Female,Caucasian,27,0,0,0,2,(F3),3
7725,Male,African-American,77,0,0,0,0,(M1),1
7577,Female,Hispanic,25,0,0,0,0,(M2),3
5813,Male,African-American,42,0,0,0,0,(F3),1
5111,Male,African-American,25,0,0,0,1,(F2),3
4641,Female,Caucasian,35,0,0,0,1,(M1),4
3055,Male,African-American,61,0,0,0,5,(F3),2
2060,Male,African-American,31,0,0,0,3,(F3),5
7392,Male,African-American,51,0,0,0,2,(F3),3
2078,Male,Caucasian,43,0,0,0,4,(F2),5
9319,Male,African-American,28,0,0,0,12,(M1),6
8648,Male,African-American,33,0,0,0,15,(M2),2
8667,Male,African-American,35,0,0,0,16,(F3),8
4253,Male,African-American,29,0,0,0,2,(F3),10
3164,Male,African-American,27,0,2,1,13,(F3),6
6028,Female,African-American,43,1,0,0,5,(F3),10
7399,Female,Other,28,0,0,1,1,(F1),2
5210,Female,African-American,24,0,0,0,1,(F3),4
2294,Male,Caucasian,23,0,0,0,0,(F3),3
7686,Male,Other,48,0,0,0,1,(F3),1
11406,Male,Caucasian,21,0,0,0,0,(F3),10
7436,Male,African-American,34,0,0,0,0,(F3),1
707,Male,African-American,23,1,2,2,6,(F3),6
9653,Male,Caucasian,24,0,0,0,1,(F3),7
632,Female,Caucasian,59,0,0,0,0,(F3),1
2202,Male,Caucasian,44,0,0,0,1,(M2),3
11563,Male,African-American,24,0,0,0,1,(F3),6
7141,Male,Caucasian,41,0,0,0,1,(F3),1
7163,Male,African-American,33,0,1,0,6,(M2),3
11571,Male,African-American,58,0,0,0,5,(F3),5
9110,Male,African-American,49,0,0,0,3,(F3),8
297,Female,African-American,23,0,0,0,1,(M1),4
4439,Female,Caucasian,22,0,0,0,2,(M1),5
6061,Female,Other,35,0,0,0,2,(F1),2
9954,Male,Hispanic,60,0,0,0,1,(F3),1
6050,Female,African-American,24,0,0,0,1,(M1),4
4719,Male,Caucasian,29,0,0,0,0,(M1),1
11701,Female,African-American,43,0,0,0,0,(M1),2
465,Female,Caucasian,42,0,0,0,0,(F3),2
8714,Female,African-American,41,0,0,0,0,(M1),1
4318,Female,African-American,21,0,0,0,0,(F3),7
8247,Male,African-American,23,0,0,0,1,(F3),2
2717,Male,Caucasian,31,0,0,0,5,(M2),2
4631,Male,African-American,28,1,0,0,7,(F3),10
4374,Male,Caucasian,25,0,0,0,3,(F3),3
6773,Female,Caucasian,28,0,0,0,0,(M2),2
7388,Male,Asian,32,0,0,0,0,(M1),1
11112,Male,African-American,53,0,0,0,1,(F3),1
3390,Male,Caucasian,48,0,0,0,0,(M1),1
6249,Male,Caucasian,38,0,0,0,2,(F3),3
5635,Female,Caucasian,52,0,0,0,3,(M2),1
5193,Female,African-American,36,0,0,0,5,(F3),6
1480,Male,Caucasian,27,0,0,0,4,(F3),4
7697,Male,African-American,29,0,0,0,0,(M1),2
4159,Male,Caucasian,41,0,0,0,1,(F3),2
778,Male,Caucasian,30,0,0,0,1,(F3),5
10674,Male,African-American,32,2,1,0,9,(F3),10
8700,Male,African-American,37,1,0,0,17,(F3),9
3087,Male,African-American,31,0,0,0,2,(F3),7
3865,Male,African-American,21,0,0,0,0,(M1),10
3584,Male,Caucasian,26,0,0,0,0,(M2),5
3821,Female,African-American,45,0,0,0,2,(F3),3
10806,Male,African-American,22,0,1,0,8,(F2),4
2404,Male,African-American,36,2,0,0,5,(F3),10
5456,Male,African-American,37,0,0,0,20,(F3),9
6630,Male,Caucasian,58,0,0,0,1,(F3),4
8772,Male,African-American,33,0,0,0,0,(F3),2
2821,Female,Caucasian,36,0,0,1,3,(F3),4
10680,Male,African-American,22,0,0,0,1,(F3),6
2898,Female,Caucasian,31,0,0,0,0,(M1),3
7359,Male,Caucasian,21,0,0,0,1,(F3),4
2936,Male,African-American,27,0,1,0,1,(F3),4
5826,Male,Caucasian,45,0,0,0,0,(F3),1
4068,Female,Caucasian,55,0,0,0,0,(M1),1
7200,Male,African-American,21,0,0,0,1,(F3),6
5850,Female,Caucasian,25,0,0,0,2,(M2),3
9489,Male,Caucasian,24,0,0,0,0,(F3),4
4293,Male,Other,24,0,1,9,2,(F3),10
4045,Female,Caucasian,45,0,0,0,1,(F3),3
3728,Male,Other,53,0,0,0,0,(M1),1
5160,Male,African-American,36,0,0,0,11,(F3),7
8757,Male,Caucasian,21,0,0,0,1,(F2),3
694,Male,Caucasian,28,0,0,0,1,(F2),4
5330,Male,African-American,29,0,0,0,0,(M1),1
9418,Male,African-American,27,0,0,0,0,(F3),3
4364,Male,Caucasian,48,0,0,0,1,(M1),1
5927,Male,African-American,20,0,0,1,0,(F3),3
8005,Male,Other,41,0,0,0,1,(M1),1
8756,Male,African-American,21,0,2,6,8,(F2),9
3140,Male,Caucasian,30,0,0,0,0,(F3),3
9434,Male,African-American,35,0,0,0,2,(F3),1
4036,Male,African-American,31,0,1,0,3,(F3),5
2816,Male,African-American,59,0,0,0,13,(M1),3
9905,Male,Caucasian,22,0,0,1,2,(M1),5
6200,Male,Hispanic,29,0,0,0,0,(F3),2
185,Female,Caucasian,31,0,0,0,1,(F3),2
1887,Male,African-American,20,0,0,0,0,(M1),3
10987,Male,Hispanic,26,0,0,0,0,(F3),2
5820,Male,Caucasian,21,0,0,0,2,(F3),7
7576,Male,African-American,31,0,0,0,1,(F3),10
10908,Female,African-American,20,0,7,2,12,(F3),10
5869,Male,Caucasian,26,1,0,0,2,(F3),6
9785,Male,Caucasian,47,0,0,0,0,(M1),2
205,Male,African-American,22,0,0,0,0,(F2),9
5704,Male,Caucasian,35,0,0,0,1,(M1),2
8982,Male,Caucasian,46,0,0,0,0,(F3),5
8154,Male,African-American,23,0,0,0,1,(M1),8
190,Male,African-American,33,0,0,0,19,(F3),10
1500,Female,Hispanic,51,0,0,0,0,(M1),1
11609,Female,Caucasian,50,0,0,0,1,(F2),1
3523,Male,Caucasian,53,0,0,0,1,(F2),1
3396,Male,African-American,47,0,0,0,0,(M1),5
7817,Male,Hispanic,27,0,0,0,0,(M1),2
11756,Male,Caucasian,29,0,0,0,2,(M1),3
1979,Male,Caucasian,32,0,0,0,0,(F3),4
10262,Male,Other,27,0,0,0,0,(M1),1
2519,Male,African-American,32,1,3,0,24,(F3),7
3956,Male,Caucasian,22,0,0,0,0,(M1),3
11616,Male,Caucasian,58,0,0,0,1,(M2),1
8281,Female,Caucasian,39,0,0,0,3,(F3),3
3005,Male,African-American,21,0,0,0,1,(F3),6
5366,Male,Caucasian,52,0,0,0,16,(F3),9
11021,Male,African-American,20,1,0,0,2,(F2),3
911,Female,Hispanic,48,0,0,0,0,(M1),1
10071,Female,Hispanic,36,0,0,0,1,(M1),3
7282,Male,African-American,31,0,0,0,12,(F3),5
2669,Male,Caucasian,65,0,0,0,4,(M1),3
9062,Female,Caucasian,40,0,0,0,0,(M1),5
4243,Male,African-American,27,0,0,0,5,(F3),8
810,Male,African-American,25,0,1,0,1,(M1),3
6968,Male,African-American,31,0,0,1,10,(F3),6
11658,Female,Caucasian,22,0,0,0,1,(F2),4
1604,Male,African-American,36,0,0,0,4,(M1),5
3752,Male,African-American,34,0,0,0,2,(F3),10
6617,Male,African-American,42,0,0,0,1,(M1),1
3721,Female,Caucasian,64,0,0,0,1,(F3),1
1074,Male,African-American,21,0,0,0,1,(F3),8
479,Male,Caucasian,42,0,0,0,0,(F2),4
8684,Male,African-American,30,0,0,0,0,(F3),4
7993,Female,Caucasian,40,0,0,0,3,(F3),6
5775,Male,Hispanic,25,0,0,0,1,(F3),10
1893,Male,Caucasian,24,0,0,0,4,(M1),8
3471,Male,Hispanic,43,0,0,0,1,(F3),3
4698,Male,African-American,54,0,0,0,10,(F3),6
94,Female,Caucasian,34,0,0,0,0,(M1),1
813,Male,African-American,25,0,1,0,6,(F3),4
1595,Male,African-American,55,0,0,0,17,(F3),10
10690,Male,African-American,24,0,0,0,0,(F3),6
10077,Male,African-American,25,0,3,1,6,(M1),6
11290,Male,African-American,21,5,1,0,6,(F3),10
6513,Male,African-American,61,0,0,0,13,(F3),4
1262,Male,Caucasian,56,0,0,0,4,(M2),1
3942,Male,African-American,38,0,0,0,1,(F3),1
3496,Male,African-American,35,0,0,0,1,(F3),1
10169,Male,Caucasian,33,0,0,0,0,(M1),7
9369,Male,African-American,31,0,0,0,1,(M2),4
4659,Male,Caucasian,52,0,0,0,0,(M1),1
9197,Male,Other,25,0,0,0,1,(F3),4
2103,Male,African-American,28,0,0,1,2,(F3),4
11594,Male,Caucasian,55,0,0,0,0,(M1),1
5455,Female,Caucasian,32,0,0,1,4,(F3),2
4148,Male,African-American,20,0,0,1,1,(F3),5
10947,Male,African-American,61,0,0,0,4,(MO3),9
8674,Male,African-American,32,0,0,0,0,(M1),1
5563,Male,Caucasian,33,0,0,0,0,(F3),6
10272,Male,African-American,22,0,0,0,0,(M1),4
3412,Male,Caucasian,25,0,0,0,0,(M1),2
5787,Male,Caucasian,47,0,0,0,0,(M1),1
6680,Female,African-American,26,0,1,0,6,(F2),5
1863,Male,African-American,34,0,0,1,3,(F3),6
5627,Male,African-American,35,0,0,0,6,(F3),8
6394,Male,African-American,47,0,0,0,1,(F3),2
7784,Male,Caucasian,38,0,0,0,1,(F3),3
4660,Male,African-American,21,0,0,0,0,(F2),8
3220,Female,African-American,24,0,1,0,3,(F3),7
7585,Male,Other,34,0,0,0,2,(M2),1
3099,Male,Caucasian,37,0,0,0,0,(F3),1
10536,Male,African-American,26,0,0,0,8,(F3),9
11127,Male,African-American,24,0,0,0,2,(M2),8
11667,Male,African-American,33,0,0,0,0,(M1),9
10430,Male,Hispanic,34,0,0,0,17,(F3),6
3478,Female,African-American,27,0,0,0,2,(F3),7
635,Male,African-American,31,0,0,0,7,(M1),3
2935,Male,Caucasian,69,0,0,0,0,(M1),1
8705,Female,African-American,22,0,0,0,4,(F3),9
3701,Male,African-American,61,0,0,0,30,(F3),4
1513,Male,African-American,30,0,0,0,6,(F2),5
6364,Male,African-American,50,0,0,0,26,(F3),8
8828,Male,Caucasian,50,0,0,0,1,(F3),2
10310,Male,African-American,51,0,0,0,4,(M1),3
7960,Female,Caucasian,62,0,0,0,1,(M1),1
4460,Female,Caucasian,44,0,0,0,2,(F3),1
10061,Male,African-American,34,0,0,0,0,(F3),1
9371,Male,African-American,40,0,0,0,16,(F3),9
4855,Female,African-American,54,0,0,0,6,(F3),1
5556,Male,African-American,47,0,0,1,19,(F3),8
7042,Male,African-American,25,0,1,0,10,(F2),9
1559,Male,Caucasian,24,1,2,0,3,(M1),4
5949,Female,Caucasian,33,0,1,0,10,(M2),9
9443,Male,African-American,36,0,2,0,17,(F3),8
4353,Male,Caucasian,33,0,1,0,5,(M1),1
11485,Female,African-American,28,0,0,0,3,(F3),5
10336,Male,African-American,29,1,0,0,3,(M1),8
6940,Male,Hispanic,32,0,0,0,0,(F3),5
8517,Male,African-American,23,0,0,0,0,(M1),3
7218,Male,African-American,31,0,0,0,0,(M1),4
7525,Male,Caucasian,26,0,0,0,2,(F3),4
5696,Male,Caucasian,44,0,0,0,4,(M1),5
1757,Male,Caucasian,30,0,0,0,0,(M2),1
11293,Male,African-American,20,0,0,0,0,(F3),8
11607,Female,Caucasian,54,0,0,0,2,(M2),1
8543,Male,African-American,20,0,1,0,1,(F3),10
10440,Male,Caucasian,31,0,0,0,0,(F3),1
9183,Female,Caucasian,30,0,0,0,0,(M1),2
6560,Female,African-American,54,0,0,0,6,(F3),4
9637,Female,Caucasian,50,0,0,0,0,(M2),3
8518,Male,African-American,21,0,0,1,1,(F3),10
238,Female,African-American,32,0,0,0,4,(F3),10
11176,Male,African-American,36,0,0,0,11,(M2),8
1726,Male,Caucasian,25,0,0,0,0,(M1),1
9959,Female,African-American,22,0,0,0,0,(M1),6
11261,Male,African-American,23,0,0,0,1,(F3),6
5966,Male,Hispanic,25,0,0,0,2,(M2),2
10974,Male,African-American,32,0,0,0,3,(F3),6
6269,Male,Caucasian,52,0,0,0,1,(F3),1
4301,Male,African-American,31,0,0,0,2,(F1),3
10041,Male,Other,47,0,0,0,1,(F3),1
2857,Male,African-American,25,0,0,1,2,(F3),9
572,Male,African-American,42,0,0,0,1,(F2),1
11752,Male,African-American,63,0,0,0,5,(M1),1
5744,Female,African-American,44,0,0,0,0,(M1),1
10924,Male,African-American,36,0,0,0,0,(M1),2
2211,Male,African-American,24,0,0,0,5,(F3),7
11610,Male,Caucasian,33,0,0,0,0,(F3),2
7937,Male,Caucasian,50,0,0,0,19,(F3),2
3854,Male,African-American,22,0,0,0,1,(F3),3
9867,Male,African-American,41,0,0,0,6,(F2),3
5469,Male,Hispanic,25,0,0,0,0,(F3),1
10359,Male,African-American,25,0,0,0,2,(M1),6
7172,Female,African-American,20,0,0,0,1,(F3),4
9138,Male,Caucasian,26,0,0,0,0,(F3),3
497,Female,Hispanic,23,0,0,0,1,(M2),3
6306,Female,Caucasian,62,0,0,0,0,(M1),1
7860,Male,African-American,24,1,0,1,9,(F3),9
3080,Male,African-American,46,0,0,0,3,(F3),1
11164,Male,Hispanic,25,0,0,0,2,(F2),5
6025,Male,African-American,28,0,0,0,1,(F3),2
3882,Male,Caucasian,22,0,0,0,0,(F1),3
11409,Female,Caucasian,41,0,0,0,5,(M1),3
4634,Male,Caucasian,27,0,0,0,0,(M1),4
4532,Male,African-American,33,0,0,0,2,(M1),8
11436,Female,Other,31,0,0,0,0,(M1),1
1656,Male,Hispanic,40,0,0,0,0,(M1),2
10429,Male,Other,27,0,0,0,2,(M2),2
6091,Male,Hispanic,35,0,0,0,2,(M1),1
1793,Female,Caucasian,58,0,0,0,0,(F3),1
3954,Female,African-American,31,0,0,0,4,(M1),7
4062,Male,Caucasian,26,0,0,0,0,(F2),2
8526,Female,African-American,26,0,0,0,0,(M1),9
83,Male,Hispanic,30,0,0,0,0,(M1),7
1402,Male,African-American,46,0,0,0,0,(M1),1
8036,Male,Hispanic,42,0,0,0,1,(M1),1
2722,Male,Hispanic,35,0,1,0,12,(F3),9
2276,Male,Other,37,0,0,0,6,(M1),1
4652,Male,African-American,21,0,0,0,1,(F3),9
2045,Female,Caucasian,22,0,0,1,1,(M2),3
5663,Male,Caucasian,33,0,0,0,2,(F2),2
2236,Male,African-American,43,0,0,0,4,(F3),1
4056,Female,Caucasian,23,0,0,0,0,(M1),2
6205,Male,African-American,53,0,0,0,15,(F3),1
1963,Male,Caucasian,72,0,0,0,0,(M1),1
5798,Male,Caucasian,58,0,0,0,2,(F3),8
7615,Male,African-American,34,0,0,0,0,(F3),1
6047,Male,Caucasian,58,0,0,0,2,(F3),5
9576,Female,Other,46,0,0,0,1,(F2),1
1280,Male,Caucasian,26,0,0,0,4,(M1),7
3685,Male,African-American,36,0,0,0,1,(M2),9
8644,Female,African-American,41,0,0,0,0,(M1),1
8345,Female,African-American,26,0,0,0,0,(F3),7
5114,Male,Caucasian,50,0,0,0,26,(F3),7
11458,Male,African-American,37,0,0,0,8,(M1),3
1252,Male,Other,33,0,0,0,0,(F3),1
1360,Male,African-American,32,0,0,0,3,(F2),1
2975,Male,Caucasian,35,0,0,0,1,(M2),3
4922,Male,Hispanic,35,0,0,0,0,(M2),2
4786,Male,African-American,34,0,0,0,5,(F3),9
10692,Male,African-American,33,2,0,0,9,(M2),9
5025,Female,African-American,33,0,0,0,6,(M1),4
471,Male,African-American,24,0,0,0,1,(F3),8
9094,Male,African-American,24,0,0,1,3,(F3),8
10103,Male,Caucasian,42,0,0,0,5,(F3),8
1119,Male,African-American,23,0,0,1,6,(F3),9
282,Male,Caucasian,45,0,0,0,8,(M1),4
6119,Female,African-American,25,0,0,0,5,(M2),10
11753,Male,Other,47,0,0,0,1,(F3),3
712,Male,African-American,54,0,0,0,2,(M1),1
4553,Male,Hispanic,34,0,0,0,2,(M2),3
7184,Male,African-American,26,0,0,0,2,(F3),8
1389,Male,African-American,25,0,0,0,0,(M1),7
5492,Male,Caucasian,35,0,0,0,2,(F3),9
857,Male,African-American,28,8,0,1,16,(F2),8
4837,Male,Caucasian,41,0,0,0,2,(M2),1
10168,Male,Caucasian,49,0,0,0,1,(M1),1
6082,Male,African-American,53,0,0,0,26,(F3),5
4259,Male,African-American,21,0,0,0,0,(F2),10
1553,Male,Hispanic,51,0,0,0,0,(F3),1
7726,Male,Caucasian,52,0,0,0,3,(M1),2
1986,Female,Caucasian,34,0,0,0,6,(F3),7
7390,Male,Other,51,0,0,0,0,(M1),1
5277,Male,Caucasian,54,0,0,0,5,(F3),4
1954,Male,Caucasian,37,0,0,0,1,(M1),1
976,Male,African-American,20,0,0,0,1,(F3),5
9206,Male,African-American,43,0,0,0,3,(F3),8
736,Male,African-American,30,0,0,0,4,(M1),1
9410,Male,Caucasian,29,0,0,0,2,(F3),6
8367,Male,African-American,30,0,0,0,15,(F3),10
1570,Female,Hispanic,39,0,0,0,0,(F3),2
10379,Male,African-American,27,0,0,0,7,(M1),7
6420,Male,African-American,24,0,1,0,9,(M2),9
5403,Male,African-American,32,0,0,0,8,(F2),10
5439,Male,Other,36,0,0,0,3,(M1),4
7909,Male,African-American,67,0,0,0,8,(F3),4
6585,Male,African-American,29,1,0,0,3,(F3),9
6884,Male,Caucasian,29,0,0,0,0,(F2),8
4838,Male,African-American,25,0,0,0,2,(M1),3
9172,Male,African-American,21,0,0,0,0,(F3),7
8885,Male,African-American,22,0,1,0,1,(F3),8
4995,Male,Caucasian,53,0,0,0,3,(F3),-1
3331,Male,African-American,26,0,0,0,3,(F3),10
11364,Male,Caucasian,54,0,0,0,6,(F3),2
6784,Male,Other,41,0,0,0,0,(M1),1
4795,Male,African-American,57,0,0,0,2,(F3),8
4184,Male,Caucasian,30,0,0,0,19,(F3),10
11063,Female,African-American,43,0,0,0,7,(F2),7
4747,Male,African-American,34,0,0,0,12,(F2),7
5523,Female,Caucasian,42,0,0,0,0,(F3),8
3900,Female,African-American,35,0,0,0,0,(F3),1
9240,Male,African-American,27,1,0,0,1,(F3),5
7273,Female,Caucasian,39,0,0,0,1,(M1),2
5748,Male,African-American,23,0,1,0,2,(F2),6
4769,Male,Caucasian,40,0,0,0,1,(F3),3
6427,Male,African-American,36,0,0,0,4,(M2),2
9236,Male,African-American,20,0,0,0,3,(F3),9
1882,Male,African-American,24,1,1,0,8,(F3),9
3215,Male,Caucasian,52,0,0,0,0,(M1),1
971,Female,African-American,58,0,0,0,4,(F3),2
10752,Female,Caucasian,44,0,0,0,4,(F2),4
5004,Male,African-American,32,0,0,0,0,(F3),2
4926,Male,African-American,52,0,0,0,19,(F3),3
8574,Female,Caucasian,42,0,0,0,0,(M1),2
10455,Female,Hispanic,25,0,0,0,0,(F3),4
2859,Male,Caucasian,37,0,0,0,11,(F3),8
8751,Male,African-American,43,0,0,0,0,(M2),3
5589,Male,African-American,37,0,0,0,0,(F3),1
6281,Male,Caucasian,27,0,0,0,5,(F3),4
1082,Male,African-American,50,0,0,0,18,(F3),8
661,Male,Other,33,0,0,0,0,(F3),1
6786,Male,Hispanic,41,0,0,0,0,(F3),3
6127,Male,African-American,44,0,0,0,0,(M1),1
6796,Male,African-American,23,0,0,0,0,(F3),2
10163,Male,African-American,22,0,0,0,4,(M2),6
10159,Male,Caucasian,49,0,0,0,0,(F3),1
4632,Male,Caucasian,20,0,0,0,2,(F3),8
4844,Female,African-American,24,0,0,0,1,(F3),5
2287,Male,African-American,37,1,0,1,12,(M2),9
5427,Female,African-American,43,0,0,0,2,(F3),3
3057,Male,African-American,25,0,0,0,4,(F3),7
851,Male,Caucasian,63,0,0,0,1,(M1),1
6862,Male,African-American,31,0,0,0,5,(F3),4
8970,Male,Caucasian,69,0,0,0,0,(M1),1
4380,Female,African-American,30,0,4,1,12,(F3),8
11418,Female,Caucasian,36,0,0,0,3,(M1),3
5945,Male,Caucasian,71,0,0,0,0,(F3),1
6987,Female,Other,40,0,0,0,1,(F7),1
2613,Male,Caucasian,46,0,0,0,0,(F3),1
6966,Male,African-American,49,0,0,0,0,(F3),1
5698,Male,Hispanic,34,0,0,0,0,(M1),1
11423,Male,Hispanic,21,0,0,0,1,(F3),2
3838,Male,African-American,53,0,0,0,1,(M2),1
2967,Male,African-American,22,0,0,1,4,(F2),10
3025,Male,African-American,42,0,0,0,2,(F3),5
9822,Male,Caucasian,28,0,0,0,6,(M2),4
7628,Male,African-American,20,0,0,0,1,(F7),7
6527,Female,African-American,23,0,0,0,0,(M1),2
4310,Male,Caucasian,21,0,0,0,1,(F3),5
10719,Male,African-American,33,0,0,0,2,(M2),4
9432,Male,Hispanic,49,0,0,0,3,(F2),4
7596,Male,African-American,29,3,0,0,6,(F7),2
4225,Male,African-American,34,0,0,0,16,(F3),9
6081,Female,Caucasian,34,0,0,0,3,(M1),5
4271,Female,African-American,24,0,0,0,1,(F3),10
1624,Male,African-American,22,0,0,0,5,(F3),8
3744,Male,African-American,56,0,0,0,1,(M1),1
9084,Female,African-American,20,0,0,0,1,(M2),4
7928,Male,Caucasian,37,0,0,0,0,(F3),6
4276,Male,African-American,21,0,0,0,0,(F3),4
8473,Female,Caucasian,34,0,0,0,0,(M2),7
1548,Male,African-American,28,0,0,0,6,(F3),9
2451,Male,Caucasian,61,0,0,0,0,(M1),1
5836,Male,African-American,22,0,0,1,1,(M1),4
2166,Female,African-American,30,0,0,0,8,(F2),8
1444,Male,African-American,20,0,0,0,1,(F3),10
11583,Male,Caucasian,38,0,0,0,1,(F3),1
11291,Male,African-American,26,0,0,0,3,(F3),8
1311,Male,African-American,38,0,0,0,3,(F3),2
10966,Male,Caucasian,36,0,0,0,0,(M1),1
6230,Female,Other,45,0,0,0,0,(M1),1
2431,Female,Caucasian,20,0,0,0,0,(F3),4
6660,Male,Caucasian,39,0,0,0,2,(F3),2
2230,Female,Caucasian,24,0,0,0,0,(M2),3
10686,Male,Caucasian,36,0,0,0,0,(F3),1
1738,Male,Caucasian,30,0,0,0,1,(F2),4
11692,Male,African-American,20,1,0,3,1,(F1),4
1641,Male,African-American,32,0,0,0,0,(F3),1
7198,Male,African-American,21,0,0,0,1,(F3),6
4648,Male,Caucasian,41,0,0,0,1,(F3),1
7466,Male,Caucasian,27,0,0,0,0,(M2),2
9728,Male,African-American,59,0,0,0,0,(M1),1
4800,Female,African-American,30,0,3,2,10,(F3),10
4324,Male,Caucasian,22,0,0,2,0,(F3),5
4696,Male,Hispanic,56,0,0,0,0,(F2),1
4793,Male,Caucasian,31,0,0,0,6,(M1),3
4642,Male,Caucasian,31,0,0,1,9,(F3),8
7205,Male,Caucasian,27,0,0,0,0,(F3),8
5444,Female,Caucasian,42,0,0,0,1,(F3),3
4082,Male,Caucasian,24,0,0,0,0,(F3),5
2351,Male,Caucasian,59,0,0,0,24,(M2),1
6501,Female,African-American,74,0,0,0,0,(F3),1
4445,Female,African-American,22,0,0,0,1,(F6),5
333,Female,African-American,41,0,0,0,5,(M1),6
320,Male,African-American,38,0,0,0,15,(F3),9
11308,Male,African-American,26,0,0,0,1,(M2),10
1974,Male,African-American,30,0,0,0,1,(F3),1
10573,Male,African-American,23,2,0,0,3,(F3),6
9686,Male,African-American,24,0,0,0,0,(F3),4
8322,Female,African-American,36,0,0,0,13,(F3),9
11304,Male,Caucasian,27,0,0,0,0,(F3),2
9855,Male,Caucasian,54,0,0,0,3,(F3),2
9764,Male,Hispanic,26,0,0,0,0,(F3),2
421,Female,Caucasian,45,0,0,0,3,(F3),1
9530,Male,Hispanic,49,0,0,0,0,(M1),2
7266,Male,Caucasian,24,0,0,0,0,(F3),2
9013,Male,Caucasian,48,0,0,0,1,(F3),1
7447,Female,African-American,24,0,0,0,0,(M1),7
1368,Male,Caucasian,26,0,0,0,4,(M1),4
2725,Male,African-American,22,0,0,0,1,(F3),3
6239,Male,African-American,51,0,0,0,3,(F3),1
6999,Male,African-American,22,0,0,0,0,(F3),4
2401,Male,African-American,29,0,0,0,2,(M2),1
4242,Male,Caucasian,53,0,0,0,0,(M1),1
4819,Female,Other,47,0,0,0,0,(M1),1
10863,Male,African-American,29,0,0,0,2,(F3),2
4790,Female,Caucasian,54,0,0,0,9,(F3),8
6717,Female,Caucasian,26,0,0,0,1,(F3),6
9253,Male,Caucasian,40,0,0,0,4,(F3),7
9365,Male,Native American,47,4,0,0,22,(F3),10
11233,Male,Caucasian,53,0,0,0,1,(M1),1
5141,Male,African-American,53,0,0,0,6,(M2),6
6003,Female,African-American,29,0,0,0,0,(M1),2
2370,Female,African-American,28,0,0,0,0,(M1),3
8133,Male,African-American,43,0,0,0,1,(F3),6
1413,Male,African-American,27,0,0,0,4,(F3),7
3546,Male,Hispanic,23,0,0,0,0,(F3),2
5543,Male,Caucasian,45,0,0,0,3,(M1),3
5370,Male,African-American,23,0,0,0,1,(M1),2
10043,Female,Caucasian,49,0,0,0,0,(F3),1
341,Female,African-American,26,0,0,0,2,(F7),4
7035,Male,Caucasian,25,0,0,0,1,(M2),5
9215,Male,Caucasian,21,0,0,0,0,(M1),4
2496,Male,Other,22,0,0,0,1,(F3),9
1938,Female,Caucasian,44,0,0,0,1,(M1),5
6275,Male,African-American,22,0,0,0,0,(F3),5
819,Male,African-American,21,0,0,0,0,(M1),3
5315,Male,Hispanic,38,0,0,0,0,(M1),1
